monsterId,monster,slug,section,actionId,action,kind,complexity,declaredAutomation,structuralAutomation,status,issues,directTests
"srd-5.1:vampire-spawn","吸血鬼衍体","vampire-spawn","actions","multiattack-claws-and-bite","多重攻击：双爪 ×2","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterVampireBiteEligibility.test.ts"
"srd-5.1:vampire-spawn","吸血鬼衍体","vampire-spawn","actions","multiattack-claws-and-grapple","多重攻击：双爪 ×2","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:vampire-spawn","吸血鬼衍体","vampire-spawn","actions","multiattack-grapple-and-claws","多重攻击：claws-grapple ×2","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:vampire-spawn","吸血鬼衍体","vampire-spawn","actions","multiattack-grapples","多重攻击：claws-grapple ×2","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:vampire-spawn","吸血鬼衍体","vampire-spawn","actions","multiattack-grapple-and-bite","多重攻击：claws-grapple ×2","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterVampireBiteEligibility.test.ts"
"srd-5.1:vampire-bat","吸血鬼（蝙蝠形态）","vampire-bat","actions","bite","啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts | src/rulesets/dnd5e/monsterRemainingSettlementBatch.test.ts | src/rulesets/dnd5e/monsterResourceActions.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:vampire-bat","吸血鬼（蝙蝠形态）","vampire-bat","actions","charm","魅惑","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts | src/rulesets/dnd5e/monsterResourceActions.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:vampire-bat","吸血鬼（蝙蝠形态）","vampire-bat","actions","children-of-the-night","夜之子嗣","other","complex","dm-adjudication","dm-adjudication","manual","原文骰池 2d4 未进入结构 | 原文骰池 3d6 未进入结构 | 原文骰池 1d4 未进入结构",""
"srd-5.1:vampire-bat","吸血鬼（蝙蝠形态）","vampire-bat","legendaryActions","move","移动","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts | src/rulesets/dnd5e/monsterResourceActions.test.ts"
"srd-5.1:vampire-bat","吸血鬼（蝙蝠形态）","vampire-bat","legendaryActions","legendary-unarmed-strike","徒手打击","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts"
"srd-5.1:vampire-bat","吸血鬼（蝙蝠形态）","vampire-bat","legendaryActions","legendary-bite-costs-2-actions","啃咬（消耗 2 动作）","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts | src/rulesets/dnd5e/monsterResourceActions.test.ts"
"srd-5.1:vampire-mist","吸血鬼（雾化形态）","vampire-mist","legendaryActions","move","移动","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts"
"srd-5.1:vampire-mist","吸血鬼（雾化形态）","vampire-mist","legendaryActions","legendary-unarmed-strike","徒手打击","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts"
"srd-5.1:vampire-mist","吸血鬼（雾化形态）","vampire-mist","legendaryActions","legendary-bite-costs-2-actions","啃咬（消耗 2 动作）","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts"
"srd-5.1:vampire-vampire","吸血鬼（本体形态）","vampire-vampire","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterCurseVariantMultiattack.test.ts | src/rulesets/dnd5e/monsterResourceActions.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterVampireBiteEligibility.test.ts"
"srd-5.1:vampire-vampire","吸血鬼（本体形态）","vampire-vampire","actions","unarmed-strike","徒手打击","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts | src/rulesets/dnd5e/monsterCurseVariantMultiattack.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterVampireBiteEligibility.test.ts"
"srd-5.1:vampire-vampire","吸血鬼（本体形态）","vampire-vampire","actions","bite","啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts | src/rulesets/dnd5e/monsterCurseVariantMultiattack.test.ts | src/rulesets/dnd5e/monsterHitPointMaximumReduction.test.ts | src/rulesets/dnd5e/monsterResourceActions.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterVampireBiteEligibility.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:vampire-vampire","吸血鬼（本体形态）","vampire-vampire","actions","charm","魅惑","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts | src/rulesets/dnd5e/monsterResourceActions.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:vampire-vampire","吸血鬼（本体形态）","vampire-vampire","actions","children-of-the-night","夜之子嗣","other","complex","dm-adjudication","dm-adjudication","manual","原文骰池 2d4 未进入结构 | 原文骰池 3d6 未进入结构 | 原文骰池 1d4 未进入结构",""
"srd-5.1:vampire-vampire","吸血鬼（本体形态）","vampire-vampire","actions","unarmed-strike-grapple","徒手打击 (Grapple)","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterVampireBiteEligibility.test.ts"
"srd-5.1:vampire-vampire","吸血鬼（本体形态）","vampire-vampire","actions","multiattack-unarmed-strike-and-bite","多重攻击：徒手打击 ×2","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterVampireBiteEligibility.test.ts"
"srd-5.1:vampire-vampire","吸血鬼（本体形态）","vampire-vampire","actions","multiattack-unarmed-strike-and-grapple","多重攻击：徒手打击 ×2","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:vampire-vampire","吸血鬼（本体形态）","vampire-vampire","actions","multiattack-grapple-and-unarmed-strike","多重攻击：unarmed-strike-grapple ×2","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:vampire-vampire","吸血鬼（本体形态）","vampire-vampire","actions","multiattack-unarmed-grapples","多重攻击：unarmed-strike-grapple ×2","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:vampire-vampire","吸血鬼（本体形态）","vampire-vampire","actions","multiattack-unarmed-grapple-and-bite","多重攻击：unarmed-strike-grapple ×2","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterVampireBiteEligibility.test.ts"
"srd-5.1:vampire-vampire","吸血鬼（本体形态）","vampire-vampire","legendaryActions","move","移动","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts | src/rulesets/dnd5e/monsterResourceActions.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:vampire-vampire","吸血鬼（本体形态）","vampire-vampire","legendaryActions","legendary-unarmed-strike","徒手打击","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:vampire-vampire","吸血鬼（本体形态）","vampire-vampire","legendaryActions","legendary-bite-costs-2-actions","啃咬（消耗 2 动作）","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts | src/rulesets/dnd5e/monsterResourceActions.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:veteran","老兵","veteran","actions","multiattack","多重攻击","multiattack","complex","dm-adjudication","dm-adjudication","manual","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:veteran","老兵","veteran","actions","longsword","长剑","weapon-attack","simple-attack","dm-adjudication","dm-adjudication","manual","原文骰池 1d10+3 未进入结构","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:veteran","老兵","veteran","actions","shortsword","短剑","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:veteran","老兵","veteran","actions","heavy-crossbow","重弩","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:violet-fungus","紫罗兰蕈","violet-fungus","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/lib/enemyAi.test.ts | src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsterRandomRepeatMultiattack.test.ts"
"srd-5.1:violet-fungus","紫罗兰蕈","violet-fungus","actions","rotting-touch","腐烂之触","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterRandomRepeatMultiattack.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:vrock","弗洛魔","vrock","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:vrock","弗洛魔","vrock","actions","beak","喙击","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:vrock","弗洛魔","vrock","actions","talons","利爪","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:vrock","弗洛魔","vrock","actions","spores","孢子","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts"
"srd-5.1:vrock","弗洛魔","vrock","actions","stunning-screech","震慑尖啸","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterStructuredSpecialActionBatch.test.ts"
"srd-5.1:vulture","秃鹫","vulture","actions","beak","喙击","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:warhorse","战马","warhorse","actions","hooves","蹄击","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:warhorse","战马","warhorse","bonusActions","trampling-hooves-bonus-action","践踏冲锋：蹄击","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts"
"srd-5.1:warhorse-skeleton","战马骷髅","warhorse-skeleton","actions","hooves","蹄击","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:water-elemental","水元素","water-elemental","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:water-elemental","水元素","water-elemental","actions","slam","猛击","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:water-elemental","水元素","water-elemental","actions","whelm","压倒","other","complex","dm-adjudication","dm-adjudication","manual","原文骰池 2d8+4 未进入结构 | 原文包含豁免，但动作无结构化豁免 | 原文包含状态/擒抱附效，但无结构化附效 | 原文包含逃脱 DC，但结构未声明逃脱","src/store/characterTokenPresentation.test.ts"
"srd-5.1:weasel","鼬","weasel","actions","bite","啃咬","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:werebear-bear","熊人（熊形态）","werebear-bear","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts"
"srd-5.1:werebear-bear","熊人（熊形态）","werebear-bear","actions","bite","啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterPrimarySettlementBatch.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:werebear-bear","熊人（熊形态）","werebear-bear","actions","claw","爪击","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts | src/rulesets/dnd5e/monsterPrimarySettlementBatch.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:werebear-human","熊人（人类形态）","werebear-human","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts"
"srd-5.1:werebear-human","熊人（人类形态）","werebear-human","actions","greataxe","巨斧","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:werebear-hybrid","熊人（混合形态）","werebear-hybrid","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts"
"srd-5.1:werebear-hybrid","熊人（混合形态）","werebear-hybrid","actions","bite","啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterPrimarySettlementBatch.test.ts | src/store/characterTokenPresentation.test.ts"
